LinearRegressionModelActivity=-0.0033*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.0247*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0002*N1_Q_AB_nCi_2_NS1_T_KA_v_MAS+3.4349,3,0.79210,-0.69968,0.48955,1.19414,8.57944,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_v_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0048*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.033*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0033*N1_Q_AB_nCi_2_NS0_T_KA_p_MAS+0.7954,3,0.79616,0.69977,0.48968,1.20393,3.70743,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_p_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0258*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.1392*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.6366*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-4.0614,3,0.78466,0.63018,0.39713,1.16779,116.66089,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0014*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.6209*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.3452*N2_Q_AB_nCi_2_NS1_T_KA_e_MAS+10.7094,3,0.79492,-0.64957,0.42194,1.20365,80.76840,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS  N2_Q_AB_nCi_2_NS1_T_KA_e_MAS]
LinearRegressionModelActivity=0.0082*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1312*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0042*N3_Q_AB_nCi_2_NS1_T_KA_p_MAS+-3.8866,3,0.76728,0.69843,0.48780,1.27455,19.21609,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS1_T_KA_p_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=-0.0006*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.0041*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0042*N2_Q_AB_nCi_2_NS0_T_KA_v_MAS+-2.3979,3,0.80842,0.69237,0.47938,1.09445,7.47641,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS  N2_Q_AB_nCi_2_NS0_T_KA_v_MAS]
SMOregweights(notsupportvectors):+0.9347*(normalized)N3_Q_AB_nCi_2_NS1_T_KA_v_MAS+0.1058Numberofkernelevaluations:2926(91.012%cached),1,0.74421,0.58931,0.34728,1.31068,1.41587,[N3_Q_AB_nCi_2_NS1_T_KA_v_MAS]
SMOregweights(notsupportvectors):+0.4682*(normalized)N2_Q_AB_nCi_2_NS0_T_KA_r_MAS+0.3662Numberofkernelevaluations:2926(90.981%cached),1,0.24251,0.61762,0.38145,2.00855,1.64544,[N2_Q_AB_nCi_2_NS0_T_KA_r_MAS]
SMOregweights(notsupportvectors):+1.045*(normalized)N1_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1976Numberofkernelevaluations:2926(90.995%cached),1,0.77521,0.60673,0.36812,1.23795,141.72751,[N1_Q_AB_nCi_2_NS1_T_KA_r_MAS]
SMOregweights(notsupportvectors):+0.9809*(normalized)N2_Q_AB_nCi_2_NS1_T_KA_v_MAS+0.1069Numberofkernelevaluations:2926(86.938%cached),1,0.77630,0.67519,0.45589,1.23471,5.69180,[N2_Q_AB_nCi_2_NS1_T_KA_v_MAS]
